Attractor, Associated Cell Fate,Probability,cln3,mbf,sbf,cln12,cdh1,swi5,cdc20,clb56,sic1,clb12,mcm1
1759,Uncharacterized,1.42E-15,1,1,1,0,0,0,1,1,0,1,0
1760,Uncharacterized,1.41E-15,1,1,1,0,0,1,0,1,0,1,0
1761,Uncharacterized,1.38E-15,0,1,0,1,0,1,0,1,1,1,0
1762,Uncharacterized,1.38E-15,1,1,1,0,0,0,0,1,1,1,0
1763,Uncharacterized,1.36E-15,1,1,1,0,0,1,1,1,1,1,0
1764,Uncharacterized,1.28E-15,1,1,1,0,0,1,0,1,1,0,1
1765,Uncharacterized,1.24E-15,1,1,0,1,0,1,0,1,1,0,1
1766,Uncharacterized,1.21E-15,0,1,0,1,1,0,1,0,1,1,0
1767,Uncharacterized,1.20E-15,1,1,0,0,1,0,1,0,1,1,0
1768,Uncharacterized,1.18E-15,1,1,0,0,0,1,0,1,1,1,0
1769,Uncharacterized,1.12E-15,0,1,1,0,1,0,0,1,1,1,1
1770,Uncharacterized,1.09E-15,1,1,1,0,0,1,0,0,1,1,0
1771,Uncharacterized,1.08E-15,0,0,0,1,0,0,1,1,1,1,0
1772,Uncharacterized,1.07E-15,1,1,1,0,0,0,1,0,1,1,0
1773,Uncharacterized,1.06E-15,1,1,1,0,0,0,0,0,1,1,1
1774,Uncharacterized,1.01E-15,0,1,0,1,1,0,0,0,1,1,1
1775,Uncharacterized,1.01E-15,1,1,0,1,1,0,0,0,1,1,0
1776,Uncharacterized,1.01E-15,1,1,0,0,1,0,0,0,1,1,1
1777,Uncharacterized,9.41E-16,1,1,1,1,0,0,1,1,1,0,1
1778,Uncharacterized,8.72E-16,1,1,0,1,0,1,0,0,1,1,0
1779,Uncharacterized,8.69E-16,1,0,1,0,0,0,1,1,0,1,0
1780,Uncharacterized,8.37E-16,1,1,0,1,0,0,1,0,1,1,0
1781,Uncharacterized,8.36E-16,1,1,0,1,0,0,0,0,1,1,1
1782,Uncharacterized,7.95E-16,1,1,1,1,1,0,1,1,1,0,1
1783,Uncharacterized,7.94E-16,1,0,0,1,0,1,1,1,0,0,0
1784,Uncharacterized,7.81E-16,1,1,1,1,1,0,1,0,0,0,1
1785,Uncharacterized,7.53E-16,1,1,1,1,0,1,1,0,1,1,1
1786,Uncharacterized,7.24E-16,1,1,0,1,1,1,1,1,0,1,0
1787,Uncharacterized,7.18E-16,0,0,1,1,1,1,0,1,1,1,0
1788,Uncharacterized,6.94E-16,1,0,0,0,0,0,1,1,1,1,0
1789,Uncharacterized,6.62E-16,0,1,0,1,1,0,1,0,0,1,1
1790,Uncharacterized,6.44E-16,1,0,1,0,0,1,1,1,0,0,1
1791,Uncharacterized,6.16E-16,1,0,0,1,0,1,1,1,1,1,0
1792,Uncharacterized,5.92E-16,0,0,1,0,0,0,1,1,1,1,0
1793,Uncharacterized,5.82E-16,1,1,1,0,1,1,1,1,0,1,0
1794,Uncharacterized,5.51E-16,1,1,1,1,1,1,1,1,1,1,0
1795,Uncharacterized,5.40E-16,1,0,1,1,1,1,0,1,0,0,1
1796,Uncharacterized,5.07E-16,0,1,1,0,1,1,0,1,1,1,0
1797,Uncharacterized,4.99E-16,1,1,0,1,0,0,1,0,0,1,0
1798,Uncharacterized,4.83E-16,1,1,1,0,1,1,0,0,1,1,0
1799,Uncharacterized,4.80E-16,0,0,0,1,1,0,1,1,1,1,1
1800,Uncharacterized,4.73E-16,1,1,1,1,0,0,1,1,1,1,0
1801,Uncharacterized,4.72E-16,0,1,0,1,1,0,0,1,1,1,1
1802,Uncharacterized,4.68E-16,0,0,1,1,1,0,0,1,1,1,1
1803,Uncharacterized,4.63E-16,1,0,0,1,1,0,1,1,0,0,1
1804,Uncharacterized,4.63E-16,1,1,0,0,1,0,0,1,1,1,1
1805,Uncharacterized,4.47E-16,0,0,0,1,1,1,0,1,1,1,0
1806,Uncharacterized,4.46E-16,0,0,1,0,1,1,0,1,1,1,0
1807,Uncharacterized,4.46E-16,1,0,0,0,1,1,0,1,1,1,0
1808,Uncharacterized,4.35E-16,1,1,0,1,1,1,0,0,0,0,1
1809,Uncharacterized,4.35E-16,1,1,0,1,0,1,1,0,0,0,1
1810,Uncharacterized,4.28E-16,1,0,0,1,0,1,1,1,1,0,1
1811,Uncharacterized,4.03E-16,1,1,1,1,1,1,1,1,1,0,1
1812,Uncharacterized,3.98E-16,1,1,0,1,1,0,1,0,0,0,1
1813,Uncharacterized,3.94E-16,1,0,1,1,1,1,0,1,1,0,1
1814,Uncharacterized,3.78E-16,1,0,0,1,0,1,0,1,0,1,0
1815,Uncharacterized,3.70E-16,1,0,0,1,0,0,0,1,1,1,0
1816,Uncharacterized,3.69E-16,1,0,1,0,0,0,0,1,1,1,0
1817,Uncharacterized,3.61E-16,1,0,0,1,1,0,1,1,1,0,1
1818,Uncharacterized,3.55E-16,1,0,1,1,1,1,1,0,0,1,1
1819,Uncharacterized,3.48E-16,1,0,1,0,0,1,1,1,1,1,0
1820,Uncharacterized,3.19E-16,1,1,1,1,0,1,0,1,1,1,1
1821,Uncharacterized,3.12E-16,0,0,0,1,0,1,0,1,1,1,0
1822,Uncharacterized,3.05E-16,0,0,1,1,1,1,1,1,1,1,1
1823,Uncharacterized,2.99E-16,0,0,1,0,0,1,0,1,1,1,0
1824,Uncharacterized,2.96E-16,1,0,0,0,0,1,0,1,1,1,0
1825,Uncharacterized,2.91E-16,1,1,1,0,0,0,1,1,1,0,1
1826,Uncharacterized,2.86E-16,1,1,0,1,0,1,0,0,0,1,0
1827,Uncharacterized,2.86E-16,1,1,0,1,0,0,1,1,1,0,1
1828,Uncharacterized,2.79E-16,1,0,1,1,0,1,1,1,1,0,1
1829,Uncharacterized,2.75E-16,1,1,1,0,0,0,1,0,0,1,1
1830,Uncharacterized,2.58E-16,1,0,1,0,0,0,1,1,1,0,1
1831,Uncharacterized,2.40E-16,1,0,1,0,0,1,0,1,0,1,0
1832,Uncharacterized,2.26E-16,0,0,1,1,1,0,1,0,1,1,1
1833,Uncharacterized,2.12E-16,1,1,0,1,1,0,1,1,0,0,1
1834,Uncharacterized,2.05E-16,1,0,0,1,1,1,0,1,0,0,1
1835,Uncharacterized,2.05E-16,1,0,1,0,1,1,0,1,0,0,1
1836,Uncharacterized,2.05E-16,1,1,1,1,0,1,0,1,1,1,0
1837,Uncharacterized,2.03E-16,1,1,1,1,0,0,1,1,1,1,1
1838,Uncharacterized,1.98E-16,0,0,0,1,1,0,0,1,1,1,1
1839,Uncharacterized,1.98E-16,0,0,1,0,1,0,0,1,1,1,1
1840,Uncharacterized,1.98E-16,1,0,0,0,1,0,0,1,1,1,1
1841,Uncharacterized,1.96E-16,1,0,1,1,0,1,0,1,1,0,1
1842,Uncharacterized,1.93E-16,1,1,0,0,1,0,1,0,0,1,1
1843,Uncharacterized,1.92E-16,1,0,1,0,1,0,1,0,0,1,1
1844,Uncharacterized,1.90E-16,1,1,1,0,1,1,1,1,1,0,1
1845,Uncharacterized,1.89E-16,1,0,0,1,1,1,1,1,0,1,0
1846,Uncharacterized,1.88E-16,1,1,0,1,1,1,1,0,0,1,0
1847,Uncharacterized,1.87E-16,1,0,1,0,1,1,1,1,0,1,0
1848,Uncharacterized,1.82E-16,1,1,0,1,1,1,1,1,1,0,1
1849,Uncharacterized,1.81E-16,1,0,0,1,1,1,0,1,1,0,1
1850,Uncharacterized,1.81E-16,1,0,1,0,1,1,0,1,1,0,1
1851,Uncharacterized,1.79E-16,1,0,0,1,0,1,0,1,1,1,1
1852,Uncharacterized,1.76E-16,0,1,1,1,1,1,0,0,0,1,1
1853,Uncharacterized,1.75E-16,1,1,1,0,1,1,1,1,0,0,1
1854,Uncharacterized,1.70E-16,1,1,0,1,1,1,1,1,0,0,1
1855,Uncharacterized,1.68E-16,1,1,1,1,1,1,1,1,1,1,1
1856,Uncharacterized,1.64E-16,1,1,1,0,1,0,1,1,0,0,1
1857,Uncharacterized,1.50E-16,1,1,1,1,1,1,0,1,0,1,1
1858,Uncharacterized,1.45E-16,1,0,1,0,0,1,1,1,1,0,1
1859,Uncharacterized,1.41E-16,1,0,0,1,1,1,1,1,1,1,1
1860,Uncharacterized,1.37E-16,1,1,1,0,1,1,1,0,0,0,1
1861,Uncharacterized,1.36E-16,1,0,0,0,1,0,1,1,1,1,1
1862,Uncharacterized,1.30E-16,1,1,1,0,1,0,0,0,0,1,1
1863,Uncharacterized,1.30E-16,1,1,1,0,1,1,0,0,0,1,0
1864,Uncharacterized,1.30E-16,1,1,1,0,1,0,1,0,0,1,0
1865,Uncharacterized,1.28E-16,1,0,1,1,1,0,1,1,0,0,1
1866,Uncharacterized,1.26E-16,1,0,1,1,0,0,1,0,1,1,1
1867,Uncharacterized,1.14E-16,1,0,0,1,1,1,0,0,1,1,1
1868,Uncharacterized,1.10E-16,1,1,0,1,0,0,1,0,1,1,1
1869,Uncharacterized,1.08E-16,1,0,1,1,1,1,1,0,1,1,1
1870,Uncharacterized,1.06E-16,0,1,0,1,1,0,1,0,1,1,1
1871,Uncharacterized,1.02E-16,1,1,0,1,1,1,1,0,1,1,1
1872,Uncharacterized,9.89E-17,1,1,0,0,1,0,1,0,1,1,1
1873,Uncharacterized,9.79E-17,1,0,1,0,1,0,1,0,1,1,1
1874,Uncharacterized,9.76E-17,1,1,1,0,0,1,0,1,1,1,1
1875,Uncharacterized,9.35E-17,1,1,0,1,0,1,0,1,1,1,1
1876,Uncharacterized,8.72E-17,1,1,1,0,1,0,1,1,1,0,1
1877,Uncharacterized,8.66E-17,1,1,1,0,1,1,1,1,1,1,1
1878,Uncharacterized,8.31E-17,1,1,0,1,1,0,1,1,1,0,1
1879,Uncharacterized,8.30E-17,1,1,0,1,1,1,1,1,1,1,1
1880,Uncharacterized,8.16E-17,1,0,1,1,0,1,0,0,1,1,1
1881,Uncharacterized,8.14E-17,1,1,1,0,0,1,0,0,0,1,1
1882,Uncharacterized,7.74E-17,1,1,1,1,1,0,1,1,0,1,1
1883,Uncharacterized,6.80E-17,1,1,0,1,0,1,0,0,0,1,1
1884,Uncharacterized,6.31E-17,1,1,1,1,1,1,0,0,0,1,0
1885,Uncharacterized,6.23E-17,1,0,1,0,1,0,1,1,0,0,1
1886,Uncharacterized,5.77E-17,0,1,0,1,1,1,0,0,1,1,1
1887,Uncharacterized,5.28E-17,1,1,1,1,0,1,0,0,1,1,1
1888,Uncharacterized,4.75E-17,1,0,1,0,0,0,1,1,1,1,1
1889,Uncharacterized,4.74E-17,1,1,0,0,1,1,0,0,1,1,1
1890,Uncharacterized,4.26E-17,0,1,0,1,1,1,0,1,1,1,0
1891,Uncharacterized,4.19E-17,1,1,0,1,1,1,0,0,1,1,0
1892,Uncharacterized,3.81E-17,0,1,1,0,1,0,1,1,1,1,0
1893,Uncharacterized,3.71E-17,1,1,1,1,1,1,1,0,0,0,1
1894,Uncharacterized,3.45E-17,0,1,1,1,1,0,1,0,0,1,1
1895,Uncharacterized,2.97E-17,1,1,0,0,1,1,0,1,1,1,0
1896,Uncharacterized,2.41E-17,1,0,1,1,1,0,1,1,1,0,1
1897,Uncharacterized,2.39E-17,1,0,1,0,1,0,1,1,1,0,1
1898,Uncharacterized,2.27E-17,1,0,1,1,1,1,0,0,0,1,1
1899,Uncharacterized,2.18E-17,0,1,0,1,1,0,1,1,1,1,0
1900,Uncharacterized,2.16E-17,1,0,1,1,0,0,1,1,1,0,1
1901,Uncharacterized,2.01E-17,0,1,1,0,1,0,1,0,1,1,1
1902,Uncharacterized,2.00E-17,1,1,0,1,1,0,0,1,1,1,0
1903,Uncharacterized,1.96E-17,1,0,1,1,0,0,1,1,1,1,1
1904,Uncharacterized,1.91E-17,1,1,0,1,0,0,1,1,1,1,1
1905,Uncharacterized,1.88E-17,1,0,0,1,1,0,1,0,1,1,0
1906,Uncharacterized,1.82E-17,1,0,1,1,1,1,0,0,1,1,1
1907,Uncharacterized,1.78E-17,1,1,1,0,1,1,0,1,0,1,1
1908,Uncharacterized,1.70E-17,0,0,1,1,1,1,0,1,1,1,1
1909,Uncharacterized,1.70E-17,1,1,0,1,1,1,0,1,0,1,1
1910,Uncharacterized,1.69E-17,1,0,1,0,1,1,0,0,1,1,1
1911,Uncharacterized,1.69E-17,1,1,1,0,0,0,1,1,1,1,1
1912,Uncharacterized,1.69E-17,0,1,1,1,1,0,1,1,1,1,1
1913,Uncharacterized,1.67E-17,1,0,1,0,1,0,1,0,1,1,0
1914,Uncharacterized,1.58E-17,1,1,0,0,1,0,1,1,1,1,0
1915,Uncharacterized,1.58E-17,1,1,1,1,1,1,0,1,1,1,1
1916,Uncharacterized,1.56E-17,1,1,1,0,1,0,0,1,1,1,0
1917,Uncharacterized,1.36E-17,0,0,0,1,1,1,0,1,1,1,1
1918,Uncharacterized,1.34E-17,1,0,1,1,1,0,1,0,1,1,0
1919,Uncharacterized,1.33E-17,0,1,0,1,1,1,0,0,0,1,1
1920,Uncharacterized,1.32E-17,0,0,1,1,1,0,1,1,1,1,0
1921,Uncharacterized,1.31E-17,1,1,0,0,1,1,0,0,0,1,1
1922,Uncharacterized,1.29E-17,1,1,1,1,1,1,0,1,1,1,0
1923,Uncharacterized,1.28E-17,1,1,1,1,1,0,0,0,0,1,1
1924,Uncharacterized,1.21E-17,1,0,0,0,1,1,0,1,1,1,1
1925,Uncharacterized,1.21E-17,1,0,1,1,1,0,0,1,1,1,0
1926,Uncharacterized,1.19E-17,1,0,1,1,1,1,0,1,0,1,0
1927,Uncharacterized,1.18E-17,1,0,0,1,1,1,0,0,0,1,1
1928,Uncharacterized,1.17E-17,1,0,1,1,1,0,1,1,0,1,0
1929,Uncharacterized,1.13E-17,1,0,1,1,1,0,0,0,1,1,1
1930,Uncharacterized,1.08E-17,1,0,1,1,0,1,0,1,1,1,1
1931,Uncharacterized,1.07E-17,1,1,1,0,1,0,1,1,0,1,1
1932,Uncharacterized,1.07E-17,1,0,0,1,1,0,0,0,1,1,1
1933,Uncharacterized,1.06E-17,1,0,1,0,1,0,0,0,1,1,1
1934,Uncharacterized,1.04E-17,1,0,1,1,1,0,1,1,0,1,1
1935,Uncharacterized,1.03E-17,1,1,0,1,1,0,1,1,0,1,1
1936,Uncharacterized,1.03E-17,1,0,1,1,1,1,0,1,0,1,1
1937,Uncharacterized,9.99E-18,1,1,1,1,1,1,0,0,1,1,1
1938,Uncharacterized,9.73E-18,1,1,1,1,1,0,1,0,0,1,0
1939,Uncharacterized,9.65E-18,1,0,1,1,1,0,1,0,0,1,1
1940,Uncharacterized,9.47E-18,1,1,0,1,1,1,0,1,0,1,0
1941,Uncharacterized,9.47E-18,1,1,0,1,1,0,1,1,0,1,0
1942,Uncharacterized,8.94E-18,1,0,1,1,0,1,0,1,1,1,0
1943,Uncharacterized,8.93E-18,1,1,1,1,1,0,0,1,1,1,1
1944,Uncharacterized,8.82E-18,0,1,1,0,1,0,1,1,1,1,1
1945,Uncharacterized,8.65E-18,1,1,1,1,1,0,1,0,1,1,0
1946,Uncharacterized,8.34E-18,1,0,0,1,0,1,0,1,1,0,1
1947,Uncharacterized,8.31E-18,1,0,1,0,0,1,0,1,1,0,1
1948,Uncharacterized,8.25E-18,1,0,1,1,0,0,1,1,1,1,0
1949,Uncharacterized,7.72E-18,0,0,1,0,1,1,0,1,1,1,1
1950,Uncharacterized,7.54E-18,0,1,1,1,1,0,1,0,1,1,1
1951,Uncharacterized,7.45E-18,1,0,0,1,1,1,1,1,1,0,1
1952,Uncharacterized,7.43E-18,1,1,0,1,0,1,0,0,1,1,1
1953,Uncharacterized,7.21E-18,1,1,1,0,1,1,0,1,0,1,0
1954,Uncharacterized,7.21E-18,1,1,1,0,1,0,1,1,0,1,0
1955,Uncharacterized,7.17E-18,1,1,0,1,1,1,1,0,0,0,1
1956,Uncharacterized,7.02E-18,1,1,1,1,1,0,0,0,1,1,1
1957,Uncharacterized,6.93E-18,1,1,0,1,1,1,1,0,0,1,1
1958,Uncharacterized,6.73E-18,1,1,1,0,1,1,0,1,1,1,1
1959,Uncharacterized,6.46E-18,0,0,1,0,1,0,1,1,1,1,1
1960,Uncharacterized,6.45E-18,1,1,0,1,1,1,0,1,1,1,1
1961,Uncharacterized,6.40E-18,1,0,1,0,1,0,1,1,0,1,1
1962,Uncharacterized,6.34E-18,0,0,0,1,1,0,1,1,1,1,0
1963,Uncharacterized,6.31E-18,1,0,0,0,1,0,1,1,1,1,0
1964,Uncharacterized,6.22E-18,0,0,1,0,1,0,1,1,1,1,0
1965,Uncharacterized,6.07E-18,1,1,0,1,1,1,1,1,1,1,0
1966,Uncharacterized,6.04E-18,1,0,0,1,1,1,0,1,0,1,1
1967,Uncharacterized,5.98E-18,1,1,1,1,1,0,1,1,1,1,0
1968,Uncharacterized,5.95E-18,1,0,1,1,1,1,1,1,0,0,1
1969,Uncharacterized,5.91E-18,1,0,1,0,1,1,0,0,0,1,1
1970,Uncharacterized,5.89E-18,1,1,1,0,1,1,1,1,1,1,0
1971,Uncharacterized,5.84E-18,1,1,1,0,0,0,1,0,1,1,1
1972,Uncharacterized,5.83E-18,1,0,0,1,1,0,0,1,1,1,0
1973,Uncharacterized,5.81E-18,1,0,1,0,1,0,0,1,1,1,0
1974,Uncharacterized,5.76E-18,1,1,1,1,0,0,1,0,1,1,1
1975,Uncharacterized,5.74E-18,1,1,1,0,1,1,1,0,1,1,1
1976,Uncharacterized,5.13E-18,1,1,1,1,1,1,1,0,0,1,1
1977,Uncharacterized,5.13E-18,1,0,1,0,1,1,1,1,1,1,1
1978,Uncharacterized,5.06E-18,1,0,1,0,0,1,0,1,1,1,1
1979,Uncharacterized,4.91E-18,1,0,0,1,1,1,1,1,0,0,1
1980,Uncharacterized,4.70E-18,1,1,1,0,1,1,1,0,0,1,1
1981,Uncharacterized,4.36E-18,0,1,0,1,1,0,1,1,1,1,1
1982,Uncharacterized,4.30E-18,1,0,1,0,1,1,0,1,0,1,1
1983,Uncharacterized,4.29E-18,1,1,0,0,1,0,1,1,1,1,1
1984,Uncharacterized,4.10E-18,1,1,1,0,0,1,0,0,1,1,1
1985,Uncharacterized,3.23E-18,1,1,0,1,1,0,0,0,0,1,1
1986,Uncharacterized,3.01E-18,1,0,0,1,1,0,1,1,0,1,0
1987,Uncharacterized,2.96E-18,1,0,1,0,1,1,1,1,0,0,1
1988,Uncharacterized,2.92E-18,1,0,1,1,1,1,1,1,1,1,0
1989,Uncharacterized,2.85E-18,1,1,0,1,1,1,0,0,0,1,0
1990,Uncharacterized,2.81E-18,1,0,0,1,1,1,0,1,0,1,0
1991,Uncharacterized,2.80E-18,1,0,1,0,1,1,0,1,0,1,0
1992,Uncharacterized,2.80E-18,1,0,1,0,1,0,1,1,0,1,0
1993,Uncharacterized,2.80E-18,1,1,0,1,1,0,1,0,0,1,0
1994,Uncharacterized,2.51E-18,1,1,0,1,0,0,1,1,1,1,0
1995,Uncharacterized,2.23E-18,1,1,1,0,0,0,1,1,1,1,0
1996,Uncharacterized,2.07E-18,1,0,0,1,1,1,1,1,1,1,0
1997,Uncharacterized,2.01E-18,1,1,1,0,1,0,1,0,1,1,0
1998,Uncharacterized,1.97E-18,1,0,1,0,1,1,1,1,1,1,0
1999,Uncharacterized,1.90E-18,1,1,1,1,1,1,1,0,1,1,1
2000,Uncharacterized,1.55E-18,1,0,1,0,1,1,1,1,1,0,1
2001,Uncharacterized,1.53E-18,1,1,1,0,1,0,0,0,1,1,1
2002,Uncharacterized,1.49E-18,1,0,1,1,1,1,1,1,1,0,1
2003,Uncharacterized,1.39E-18,1,1,0,1,0,1,0,1,1,1,0
2004,Uncharacterized,1.34E-18,1,1,1,0,0,1,0,1,1,1,0
2005,Uncharacterized,1.21E-18,1,1,0,1,1,0,1,0,1,1,0
2006,Uncharacterized,1.08E-18,1,0,0,1,0,0,1,1,1,1,0
2007,Uncharacterized,1.01E-18,1,1,0,1,1,0,0,0,1,1,1
2008,Uncharacterized,7.19E-19,1,0,1,1,1,1,0,1,1,1,0
2009,Uncharacterized,6.59E-19,1,1,0,1,1,0,1,0,0,1,1
2010,Uncharacterized,6.13E-19,1,1,1,0,1,1,0,0,1,1,1
2011,Uncharacterized,5.92E-19,1,0,1,0,0,0,1,1,1,1,0
2012,Uncharacterized,5.12E-19,0,0,1,1,1,0,1,1,1,1,1
2013,Uncharacterized,4.94E-19,1,1,1,0,1,0,0,1,1,1,1
2014,Uncharacterized,4.80E-19,1,0,0,1,1,0,1,1,1,1,1
2015,Uncharacterized,4.72E-19,1,1,0,1,1,0,0,1,1,1,1
2016,Uncharacterized,4.68E-19,1,0,1,1,1,0,0,1,1,1,1
2017,Uncharacterized,4.47E-19,1,0,0,1,1,1,0,1,1,1,0
2018,Uncharacterized,4.47E-19,1,0,1,0,1,1,0,1,1,1,0
2019,Uncharacterized,3.12E-19,1,0,0,1,0,1,0,1,1,1,0
2020,Uncharacterized,3.01E-19,1,0,1,1,1,1,1,1,1,1,1
2021,Uncharacterized,3.00E-19,1,0,1,0,0,1,0,1,1,1,0
2022,Uncharacterized,2.69E-19,1,1,1,0,1,1,0,0,0,1,1
2023,Uncharacterized,1.99E-19,1,0,0,1,1,0,0,1,1,1,1
2024,Uncharacterized,1.98E-19,1,0,1,0,1,0,0,1,1,1,1
2025,Uncharacterized,1.49E-19,1,1,1,1,1,1,0,0,0,1,1
2026,Uncharacterized,1.39E-19,1,1,1,0,1,0,1,0,0,1,1
2027,Uncharacterized,1.20E-19,1,0,1,1,1,0,1,0,1,1,1
2028,Uncharacterized,1.04E-19,1,1,0,1,1,0,1,0,1,1,1
2029,Uncharacterized,5.76E-20,1,1,0,1,1,1,0,0,1,1,1
2030,Uncharacterized,5.20E-20,1,1,1,0,1,1,0,1,1,1,0
2031,Uncharacterized,4.27E-20,1,1,0,1,1,1,0,1,1,1,0
2032,Uncharacterized,2.18E-20,1,1,0,1,1,0,1,1,1,1,0
2033,Uncharacterized,1.71E-20,1,1,1,0,1,0,1,1,1,1,0
2034,Uncharacterized,1.70E-20,1,0,1,1,1,1,0,1,1,1,1
2035,Uncharacterized,1.68E-20,1,1,1,1,1,0,1,1,1,1,1
2036,Uncharacterized,1.36E-20,1,0,0,1,1,1,0,1,1,1,1
2037,Uncharacterized,1.34E-20,1,1,1,1,1,0,1,0,0,1,1
2038,Uncharacterized,1.33E-20,1,1,0,1,1,1,0,0,0,1,1
2039,Uncharacterized,1.32E-20,1,0,1,1,1,0,1,1,1,1,0
2040,Uncharacterized,7.44E-21,1,0,1,0,1,1,0,1,1,1,1
2041,Uncharacterized,7.14E-21,1,1,1,1,1,0,1,0,1,1,1
2042,Uncharacterized,6.37E-21,1,0,1,0,1,0,1,1,1,1,1
2043,Uncharacterized,6.34E-21,1,0,0,1,1,0,1,1,1,1,0
2044,Uncharacterized,6.22E-21,1,0,1,0,1,0,1,1,1,1,0
2045,Uncharacterized,6.13E-21,1,1,1,0,1,0,1,0,1,1,1
2046,Uncharacterized,4.49E-21,1,1,1,0,1,0,1,1,1,1,1
2047,Uncharacterized,4.33E-21,1,1,0,1,1,0,1,1,1,1,1
2048,Uncharacterized,5.07E-22,1,0,1,1,1,0,1,1,1,1,1
