Attractor, Associated Cell Fate,Probability,cln3,mbf,sbf,cln12,cdh1,swi5,cdc20,clb56,sic1,clb12,mcm1
1763,Uncharacterized,2.78E-18,1,1,0,1,1,1,0,0,0,1,0
1764,Uncharacterized,1.31E-20,1,1,0,1,1,1,0,0,0,1,1
1765,Uncharacterized,2.92E-10,1,1,0,1,1,1,0,0,1,0,0
1766,Uncharacterized,4.59E-13,1,1,0,1,1,1,0,0,1,0,1
1767,Uncharacterized,3.86E-17,1,1,0,1,1,1,0,0,1,1,0
1768,Uncharacterized,5.37E-20,1,1,0,1,1,1,0,0,1,1,1
1769,Uncharacterized,1.99E-13,1,1,0,1,1,1,0,1,0,0,0
1770,Uncharacterized,1.40E-13,1,1,0,1,1,1,0,1,0,0,1
1771,Uncharacterized,9.37E-18,1,1,0,1,1,1,0,1,0,1,0
1772,Uncharacterized,1.62E-17,1,1,0,1,1,1,0,1,0,1,1
1773,Uncharacterized,9.41E-14,1,1,0,1,1,1,0,1,1,0,0
1774,Uncharacterized,1.40E-13,1,1,0,1,1,1,0,1,1,0,1
1775,Uncharacterized,4.01E-20,1,1,0,1,1,1,0,1,1,1,0
1776,Uncharacterized,6.44E-18,1,1,0,1,1,1,0,1,1,1,1
1777,Uncharacterized,1.43E-13,1,1,0,1,1,1,1,0,0,0,0
1778,Uncharacterized,7.14E-18,1,1,0,1,1,1,1,0,0,0,1
1779,Uncharacterized,1.78E-16,1,1,0,1,1,1,1,0,0,1,0
1780,Uncharacterized,6.38E-18,1,1,0,1,1,1,1,0,0,1,1
1781,Uncharacterized,8.74E-11,1,1,0,1,1,1,1,0,1,0,0
1782,Uncharacterized,4.67E-15,1,1,0,1,1,1,1,0,1,0,1
1783,Uncharacterized,3.98E-15,1,1,0,1,1,1,1,0,1,1,0
1784,Uncharacterized,9.91E-17,1,1,0,1,1,1,1,0,1,1,1
1785,Uncharacterized,1.99E-13,1,1,0,1,1,1,1,1,0,0,0
1786,Uncharacterized,1.69E-16,1,1,0,1,1,1,1,1,0,0,1
1787,Uncharacterized,6.96E-16,1,1,0,1,1,1,1,1,0,1,0
1788,Uncharacterized,1.10E-14,1,1,0,1,1,1,1,1,0,1,1
1789,Uncharacterized,8.51E-14,1,1,0,1,1,1,1,1,1,0,0
1790,Uncharacterized,1.82E-16,1,1,0,1,1,1,1,1,1,0,1
1791,Uncharacterized,6.03E-18,1,1,0,1,1,1,1,1,1,1,0
1792,Uncharacterized,8.42E-17,1,1,0,1,1,1,1,1,1,1,1
1793,Uncharacterized,4.90E-09,1,1,1,0,0,0,0,0,0,0,0
1794,Uncharacterized,6.34E-12,1,1,1,0,0,0,0,0,0,0,1
1795,Uncharacterized,3.94E-12,1,1,1,0,0,0,0,0,0,1,0
1796,Uncharacterized,6.84E-14,1,1,1,0,0,0,0,0,0,1,1
1797,Uncharacterized,1.84E-08,1,1,1,0,0,0,0,0,1,0,0
1798,Uncharacterized,1.84E-11,1,1,1,0,0,0,0,0,1,0,1
1799,Uncharacterized,8.37E-13,1,1,1,0,0,0,0,0,1,1,0
1800,Uncharacterized,8.38E-16,1,1,1,0,0,0,0,0,1,1,1
1801,Uncharacterized,1.26E-09,1,1,1,0,0,0,0,1,0,0,0
1802,Uncharacterized,3.11E-10,1,1,1,0,0,0,0,1,0,0,1
1803,Uncharacterized,1.32E-12,1,1,1,0,0,0,0,1,0,1,0
1804,Uncharacterized,1.33E-09,1,1,1,0,0,0,0,1,0,1,1
1805,Uncharacterized,1.54E-11,1,1,1,0,0,0,0,1,1,0,0
1806,Uncharacterized,1.38E-13,1,1,1,0,0,0,0,1,1,0,1
1807,Uncharacterized,1.15E-15,1,1,1,0,0,0,0,1,1,1,0
1808,Uncharacterized,9.62E-15,1,1,1,0,0,0,0,1,1,1,1
1809,Uncharacterized,4.91E-12,1,1,1,0,0,0,1,0,0,0,0
1810,Uncharacterized,6.40E-15,1,1,1,0,0,0,1,0,0,0,1
1811,Uncharacterized,4.18E-15,1,1,1,0,0,0,1,0,0,1,0
1812,Uncharacterized,2.52E-16,1,1,1,0,0,0,1,0,0,1,1
1813,Uncharacterized,1.84E-11,1,1,1,0,0,0,1,0,1,0,0
1814,Uncharacterized,1.87E-14,1,1,1,0,0,0,1,0,1,0,1
1815,Uncharacterized,8.48E-16,1,1,1,0,0,0,1,0,1,1,0
1816,Uncharacterized,5.47E-18,1,1,1,0,0,0,1,0,1,1,1
1817,Uncharacterized,1.26E-12,1,1,1,0,0,0,1,1,0,0,0
1818,Uncharacterized,3.11E-13,1,1,1,0,0,0,1,1,0,0,1
1819,Uncharacterized,1.40E-15,1,1,1,0,0,0,1,1,0,1,0
1820,Uncharacterized,1.41E-12,1,1,1,0,0,0,1,1,0,1,1
1821,Uncharacterized,1.54E-14,1,1,1,0,0,0,1,1,1,0,0
1822,Uncharacterized,2.83E-16,1,1,1,0,0,0,1,1,1,0,1
1823,Uncharacterized,1.94E-18,1,1,1,0,0,0,1,1,1,1,0
1824,Uncharacterized,1.60E-17,1,1,1,0,0,0,1,1,1,1,1
1825,Uncharacterized,6.08E-12,1,1,1,0,0,1,0,0,0,0,0
1826,Uncharacterized,1.42E-14,1,1,1,0,0,1,0,0,0,0,1
1827,Uncharacterized,4.24E-15,1,1,1,0,0,1,0,0,0,1,0
1828,Uncharacterized,7.87E-17,1,1,1,0,0,1,0,0,0,1,1
1829,Uncharacterized,1.95E-11,1,1,1,0,0,1,0,0,1,0,0
1830,Uncharacterized,5.15E-14,1,1,1,0,0,1,0,0,1,0,1
1831,Uncharacterized,8.72E-16,1,1,1,0,0,1,0,0,1,1,0
1832,Uncharacterized,3.45E-18,1,1,1,0,0,1,0,0,1,1,1
1833,Uncharacterized,1.26E-12,1,1,1,0,0,1,0,1,0,0,0
1834,Uncharacterized,1.76E-12,1,1,1,0,0,1,0,1,0,0,1
1835,Uncharacterized,1.39E-15,1,1,1,0,0,1,0,1,0,1,0
1836,Uncharacterized,1.35E-12,1,1,1,0,0,1,0,1,0,1,1
1837,Uncharacterized,1.60E-14,1,1,1,0,0,1,0,1,1,0,0
1838,Uncharacterized,1.23E-15,1,1,1,0,0,1,0,1,1,0,1
1839,Uncharacterized,1.12E-18,1,1,1,0,0,1,0,1,1,1,0
1840,Uncharacterized,9.80E-17,1,1,1,0,0,1,0,1,1,1,1
1841,Uncharacterized,6.31E-12,1,1,1,0,0,1,1,0,0,0,0
1842,Uncharacterized,1.54E-15,1,1,1,0,0,1,1,0,0,0,1
1843,Uncharacterized,5.27E-12,1,1,1,0,0,1,1,0,0,1,0
1844,Uncharacterized,2.58E-14,1,1,1,0,0,1,1,0,0,1,1
1845,Uncharacterized,1.86E-11,1,1,1,0,0,1,1,0,1,0,0
1846,Uncharacterized,1.50E-13,1,1,1,0,0,1,1,0,1,0,1
1847,Uncharacterized,3.25E-14,1,1,1,0,0,1,1,0,1,1,0
1848,Uncharacterized,5.11E-15,1,1,1,0,0,1,1,0,1,1,1
1849,Uncharacterized,3.83E-15,1,1,1,0,0,1,1,1,0,0,0
1850,Uncharacterized,8.88E-14,1,1,1,0,0,1,1,1,0,0,1
1851,Uncharacterized,1.72E-12,1,1,1,0,0,1,1,1,0,1,0
1852,Uncharacterized,3.13E-10,1,1,1,0,0,1,1,1,0,1,1
1853,Uncharacterized,1.52E-14,1,1,1,0,0,1,1,1,1,0,0
1854,Uncharacterized,1.45E-13,1,1,1,0,0,1,1,1,1,0,1
1855,Uncharacterized,1.28E-15,1,1,1,0,0,1,1,1,1,1,0
1856,Uncharacterized,1.00E-13,1,1,1,0,0,1,1,1,1,1,1
1857,Uncharacterized,2.80E-09,1,1,1,0,1,0,0,0,0,0,0
1858,Uncharacterized,2.80E-12,1,1,1,0,1,0,0,0,0,0,1
1859,Uncharacterized,1.26E-13,1,1,1,0,1,0,0,0,0,1,0
1860,Uncharacterized,1.26E-16,1,1,1,0,1,0,0,0,0,1,1
1861,Uncharacterized,1.12E-07,1,1,1,0,1,0,0,0,1,0,0
1862,Uncharacterized,1.12E-10,1,1,1,0,1,0,0,0,1,0,1
1863,Uncharacterized,1.31E-15,1,1,1,0,1,0,0,0,1,1,0
1864,Uncharacterized,1.31E-18,1,1,1,0,1,0,0,0,1,1,1
1865,Uncharacterized,1.52E-10,1,1,1,0,1,0,0,1,0,0,0
1866,Uncharacterized,1.63E-13,1,1,1,0,1,0,0,1,0,0,1
1867,Uncharacterized,7.14E-15,1,1,1,0,1,0,0,1,0,1,0
1868,Uncharacterized,9.36E-15,1,1,1,0,1,0,0,1,0,1,1
1869,Uncharacterized,8.83E-11,1,1,1,0,1,0,0,1,1,0,0
1870,Uncharacterized,8.86E-14,1,1,1,0,1,0,0,1,1,0,1
1871,Uncharacterized,1.53E-17,1,1,1,0,1,0,0,1,1,1,0
1872,Uncharacterized,4.56E-19,1,1,1,0,1,0,0,1,1,1,1
1873,Uncharacterized,2.80E-12,1,1,1,0,1,0,1,0,0,0,0
1874,Uncharacterized,2.81E-15,1,1,1,0,1,0,1,0,0,0,1
1875,Uncharacterized,1.26E-16,1,1,1,0,1,0,1,0,0,1,0
1876,Uncharacterized,1.34E-19,1,1,1,0,1,0,1,0,0,1,1
1877,Uncharacterized,1.12E-10,1,1,1,0,1,0,1,0,1,0,0
1878,Uncharacterized,1.12E-13,1,1,1,0,1,0,1,0,1,0,1
1879,Uncharacterized,1.79E-18,1,1,1,0,1,0,1,0,1,1,0
1880,Uncharacterized,5.76E-21,1,1,1,0,1,0,1,0,1,1,1
1881,Uncharacterized,1.52E-13,1,1,1,0,1,0,1,1,0,0,0
1882,Uncharacterized,1.64E-16,1,1,1,0,1,0,1,1,0,0,1
1883,Uncharacterized,7.17E-18,1,1,1,0,1,0,1,1,0,1,0
1884,Uncharacterized,9.91E-18,1,1,1,0,1,0,1,1,0,1,1
1885,Uncharacterized,8.84E-14,1,1,1,0,1,0,1,1,1,0,0
1886,Uncharacterized,8.85E-17,1,1,1,0,1,0,1,1,1,0,1
1887,Uncharacterized,1.68E-20,1,1,1,0,1,0,1,1,1,1,0
1888,Uncharacterized,4.51E-21,1,1,1,0,1,0,1,1,1,1,1
1889,Uncharacterized,2.81E-12,1,1,1,0,1,1,0,0,0,0,0
1890,Uncharacterized,5.74E-15,1,1,1,0,1,1,0,0,0,0,1
1891,Uncharacterized,1.26E-16,1,1,1,0,1,1,0,0,0,1,0
1892,Uncharacterized,2.62E-19,1,1,1,0,1,1,0,0,0,1,1
1893,Uncharacterized,4.94E-10,1,1,1,0,1,1,0,0,1,0,0
1894,Uncharacterized,6.74E-13,1,1,1,0,1,1,0,0,1,0,1
1895,Uncharacterized,4.42E-16,1,1,1,0,1,1,0,0,1,1,0
1896,Uncharacterized,5.70E-19,1,1,1,0,1,1,0,0,1,1,1
1897,Uncharacterized,1.52E-13,1,1,1,0,1,1,0,1,0,0,0
1898,Uncharacterized,1.46E-13,1,1,1,0,1,1,0,1,0,0,1
1899,Uncharacterized,7.17E-18,1,1,1,0,1,1,0,1,0,1,0
1900,Uncharacterized,1.70E-17,1,1,1,0,1,1,0,1,0,1,1
1901,Uncharacterized,9.89E-14,1,1,1,0,1,1,0,1,1,0,0
1902,Uncharacterized,1.46E-13,1,1,1,0,1,1,0,1,1,0,1
1903,Uncharacterized,4.85E-20,1,1,1,0,1,1,0,1,1,1,0
1904,Uncharacterized,6.72E-18,1,1,1,0,1,1,0,1,1,1,1
1905,Uncharacterized,2.81E-12,1,1,1,0,1,1,1,0,0,0,0
1906,Uncharacterized,1.34E-16,1,1,1,0,1,1,1,0,0,0,1
1907,Uncharacterized,7.84E-15,1,1,1,0,1,1,1,0,0,1,0
1908,Uncharacterized,4.55E-18,1,1,1,0,1,1,1,0,0,1,1
1909,Uncharacterized,2.15E-10,1,1,1,0,1,1,1,0,1,0,0
1910,Uncharacterized,1.03E-14,1,1,1,0,1,1,1,0,1,0,1
1911,Uncharacterized,1.01E-14,1,1,1,0,1,1,1,0,1,1,0
1912,Uncharacterized,5.58E-18,1,1,1,0,1,1,1,0,1,1,1
1913,Uncharacterized,1.52E-13,1,1,1,0,1,1,1,1,0,0,0
1914,Uncharacterized,1.74E-16,1,1,1,0,1,1,1,1,0,0,1
1915,Uncharacterized,5.62E-16,1,1,1,0,1,1,1,1,0,1,0
1916,Uncharacterized,1.16E-14,1,1,1,0,1,1,1,1,0,1,1
1917,Uncharacterized,8.93E-14,1,1,1,0,1,1,1,1,1,0,0
1918,Uncharacterized,1.90E-16,1,1,1,0,1,1,1,1,1,0,1
1919,Uncharacterized,5.87E-18,1,1,1,0,1,1,1,1,1,1,0
1920,Uncharacterized,8.79E-17,1,1,1,0,1,1,1,1,1,1,1
1921,Uncharacterized,9.37E-07,1,1,1,1,0,0,0,0,0,0,0
1922,Uncharacterized,9.42E-10,1,1,1,1,0,0,0,0,0,0,1
1923,Uncharacterized,1.25E-10,1,1,1,1,0,0,0,0,0,1,0
1924,Uncharacterized,5.13E-11,1,1,1,1,0,0,0,0,0,1,1
1925,Uncharacterized,1.14E-07,1,1,1,1,0,0,0,0,1,0,0
1926,Uncharacterized,1.14E-10,1,1,1,1,0,0,0,0,1,0,1
1927,Uncharacterized,4.85E-12,1,1,1,1,0,0,0,0,1,1,0
1928,Uncharacterized,4.86E-15,1,1,1,1,0,0,0,0,1,1,1
1929,Uncharacterized,1.13E-06,1,1,1,1,0,0,0,1,0,0,0
1930,Uncharacterized,6.09E-08,1,1,1,1,0,0,0,1,0,0,1
1931,Uncharacterized,1.18E-09,1,1,1,1,0,0,0,1,0,1,0
1932,Uncharacterized,1.12E-06,1,1,1,1,0,0,0,1,0,1,1
1933,Uncharacterized,3.32E-10,1,1,1,1,0,0,0,1,1,0,0
1934,Uncharacterized,6.18E-13,1,1,1,1,0,0,0,1,1,0,1
1935,Uncharacterized,2.23E-13,1,1,1,1,0,0,0,1,1,1,0
1936,Uncharacterized,1.24E-13,1,1,1,1,0,0,0,1,1,1,1
1937,Uncharacterized,9.38E-10,1,1,1,1,0,0,1,0,0,0,0
1938,Uncharacterized,9.54E-13,1,1,1,1,0,0,1,0,0,0,1
1939,Uncharacterized,1.31E-13,1,1,1,1,0,0,1,0,0,1,0
1940,Uncharacterized,5.94E-14,1,1,1,1,0,0,1,0,0,1,1
1941,Uncharacterized,1.14E-10,1,1,1,1,0,0,1,0,1,0,0
1942,Uncharacterized,1.14E-13,1,1,1,1,0,0,1,0,1,0,1
1943,Uncharacterized,4.86E-15,1,1,1,1,0,0,1,0,1,1,0
1944,Uncharacterized,4.93E-18,1,1,1,1,0,0,1,0,1,1,1
1945,Uncharacterized,1.13E-09,1,1,1,1,0,0,1,1,0,0,0
1946,Uncharacterized,6.10E-11,1,1,1,1,0,0,1,1,0,0,1
1947,Uncharacterized,1.24E-12,1,1,1,1,0,0,1,1,0,1,0
1948,Uncharacterized,1.18E-09,1,1,1,1,0,0,1,1,0,1,1
1949,Uncharacterized,3.32E-13,1,1,1,1,0,0,1,1,1,0,0
1950,Uncharacterized,8.97E-16,1,1,1,1,0,0,1,1,1,0,1
1951,Uncharacterized,4.35E-16,1,1,1,1,0,0,1,1,1,1,0
1952,Uncharacterized,2.00E-16,1,1,1,1,0,0,1,1,1,1,1
1953,Uncharacterized,2.10E-09,1,1,1,1,0,1,0,0,0,0,0
1954,Uncharacterized,4.63E-12,1,1,1,1,0,1,0,0,0,0,1
1955,Uncharacterized,1.83E-13,1,1,1,1,0,1,0,0,0,1,0
1956,Uncharacterized,5.28E-14,1,1,1,1,0,1,0,0,0,1,1
1957,Uncharacterized,1.16E-09,1,1,1,1,0,1,0,0,1,0,0
1958,Uncharacterized,2.22E-12,1,1,1,1,0,1,0,0,1,0,1
1959,Uncharacterized,4.20E-14,1,1,1,1,0,1,0,0,1,1,0
1960,Uncharacterized,5.11E-17,1,1,1,1,0,1,0,0,1,1,1
1961,Uncharacterized,1.13E-09,1,1,1,1,0,1,0,1,0,0,0
1962,Uncharacterized,1.30E-09,1,1,1,1,0,1,0,1,0,0,1
1963,Uncharacterized,1.23E-12,1,1,1,1,0,1,0,1,0,1,0
1964,Uncharacterized,1.13E-09,1,1,1,1,0,1,0,1,0,1,1
1965,Uncharacterized,1.07E-12,1,1,1,1,0,1,0,1,1,0,0
1966,Uncharacterized,1.27E-13,1,1,1,1,0,1,0,1,1,0,1
1967,Uncharacterized,1.94E-16,1,1,1,1,0,1,0,1,1,1,0
1968,Uncharacterized,3.19E-16,1,1,1,1,0,1,0,1,1,1,1
1969,Uncharacterized,8.23E-10,1,1,1,1,0,1,1,0,0,0,0
1970,Uncharacterized,4.19E-14,1,1,1,1,0,1,1,0,0,0,1
1971,Uncharacterized,1.21E-10,1,1,1,1,0,1,1,0,0,1,0
1972,Uncharacterized,2.91E-12,1,1,1,1,0,1,1,0,0,1,1
1973,Uncharacterized,1.16E-10,1,1,1,1,0,1,1,0,1,0,0
1974,Uncharacterized,5.58E-13,1,1,1,1,0,1,1,0,1,0,1
1975,Uncharacterized,1.15E-13,1,1,1,1,0,1,1,0,1,1,0
1976,Uncharacterized,7.53E-16,1,1,1,1,0,1,1,0,1,1,1
1977,Uncharacterized,2.99E-12,1,1,1,1,0,1,1,1,0,0,0
1978,Uncharacterized,1.54E-12,1,1,1,1,0,1,1,1,0,0,1
1979,Uncharacterized,1.23E-09,1,1,1,1,0,1,1,1,0,1,0
1980,Uncharacterized,6.26E-08,1,1,1,1,0,1,1,1,0,1,1
1981,Uncharacterized,1.16E-13,1,1,1,1,0,1,1,1,1,0,0
1982,Uncharacterized,2.78E-13,1,1,1,1,0,1,1,1,1,0,1
1983,Uncharacterized,3.65E-13,1,1,1,1,0,1,1,1,1,1,0
1984,Uncharacterized,2.64E-13,1,1,1,1,0,1,1,1,1,1,1
1985,Uncharacterized,8.13E-10,1,1,1,1,1,0,0,0,0,0,0
1986,Uncharacterized,8.13E-13,1,1,1,1,1,0,0,0,0,0,1
1987,Uncharacterized,8.88E-15,1,1,1,1,1,0,0,0,0,1,0
1988,Uncharacterized,1.21E-17,1,1,1,1,1,0,0,0,0,1,1
1989,Uncharacterized,7.08E-07,1,1,1,1,1,0,0,0,1,0,0
1990,Uncharacterized,7.09E-10,1,1,1,1,1,0,0,0,1,0,1
1991,Uncharacterized,6.27E-15,1,1,1,1,1,0,0,0,1,1,0
1992,Uncharacterized,6.27E-18,1,1,1,1,1,0,0,0,1,1,1
1993,Uncharacterized,5.84E-08,1,1,1,1,1,0,0,1,0,0,0
1994,Uncharacterized,5.85E-11,1,1,1,1,1,0,0,1,0,0,1
1995,Uncharacterized,2.78E-12,1,1,1,1,1,0,0,1,0,1,0
1996,Uncharacterized,7.39E-14,1,1,1,1,1,0,0,1,0,1,1
1997,Uncharacterized,8.25E-10,1,1,1,1,1,0,0,1,1,0,0
1998,Uncharacterized,8.26E-13,1,1,1,1,1,0,0,1,1,0,1
1999,Uncharacterized,5.48E-15,1,1,1,1,1,0,0,1,1,1,0
2000,Uncharacterized,8.69E-18,1,1,1,1,1,0,0,1,1,1,1
2001,Uncharacterized,8.13E-13,1,1,1,1,1,0,1,0,0,0,0
2002,Uncharacterized,8.15E-16,1,1,1,1,1,0,1,0,0,0,1
2003,Uncharacterized,9.17E-18,1,1,1,1,1,0,1,0,0,1,0
2004,Uncharacterized,1.27E-20,1,1,1,1,1,0,1,0,0,1,1
2005,Uncharacterized,7.09E-10,1,1,1,1,1,0,1,0,1,0,0
2006,Uncharacterized,7.09E-13,1,1,1,1,1,0,1,0,1,0,1
2007,Uncharacterized,7.97E-18,1,1,1,1,1,0,1,0,1,1,0
2008,Uncharacterized,6.39E-21,1,1,1,1,1,0,1,0,1,1,1
2009,Uncharacterized,5.84E-11,1,1,1,1,1,0,1,1,0,0,0
2010,Uncharacterized,5.85E-14,1,1,1,1,1,0,1,1,0,0,1
2011,Uncharacterized,2.79E-15,1,1,1,1,1,0,1,1,0,1,0
2012,Uncharacterized,7.53E-17,1,1,1,1,1,0,1,1,0,1,1
2013,Uncharacterized,8.26E-13,1,1,1,1,1,0,1,1,1,0,0
2014,Uncharacterized,8.27E-16,1,1,1,1,1,0,1,1,1,0,1
2015,Uncharacterized,5.81E-18,1,1,1,1,1,0,1,1,1,1,0
2016,Uncharacterized,1.66E-20,1,1,1,1,1,0,1,1,1,1,1
2017,Uncharacterized,3.75E-12,1,1,1,1,1,1,0,0,0,0,0
2018,Uncharacterized,4.47E-15,1,1,1,1,1,1,0,0,0,0,1
2019,Uncharacterized,6.21E-17,1,1,1,1,1,1,0,0,0,1,0
2020,Uncharacterized,1.46E-19,1,1,1,1,1,1,0,0,0,1,1
2021,Uncharacterized,6.26E-09,1,1,1,1,1,1,0,0,1,0,0
2022,Uncharacterized,6.65E-12,1,1,1,1,1,1,0,0,1,0,1
2023,Uncharacterized,9.14E-15,1,1,1,1,1,1,0,0,1,1,0
2024,Uncharacterized,9.17E-18,1,1,1,1,1,1,0,0,1,1,1
2025,Uncharacterized,5.84E-11,1,1,1,1,1,1,0,1,0,0,0
2026,Uncharacterized,4.56E-13,1,1,1,1,1,1,0,1,0,0,1
2027,Uncharacterized,2.79E-15,1,1,1,1,1,1,0,1,0,1,0
2028,Uncharacterized,1.47E-16,1,1,1,1,1,1,0,1,0,1,1
2029,Uncharacterized,1.32E-12,1,1,1,1,1,1,0,1,1,0,0
2030,Uncharacterized,3.42E-13,1,1,1,1,1,1,0,1,1,0,1
2031,Uncharacterized,1.20E-17,1,1,1,1,1,1,0,1,1,1,0
2032,Uncharacterized,1.57E-17,1,1,1,1,1,1,0,1,1,1,1
2033,Uncharacterized,8.14E-13,1,1,1,1,1,1,1,0,0,0,0
2034,Uncharacterized,3.87E-17,1,1,1,1,1,1,1,0,0,0,1
2035,Uncharacterized,5.82E-15,1,1,1,1,1,1,1,0,0,1,0
2036,Uncharacterized,5.01E-18,1,1,1,1,1,1,1,0,0,1,1
2037,Uncharacterized,7.14E-10,1,1,1,1,1,1,1,0,1,0,0
2038,Uncharacterized,3.42E-14,1,1,1,1,1,1,1,0,1,0,1
2039,Uncharacterized,3.26E-14,1,1,1,1,1,1,1,0,1,1,0
2040,Uncharacterized,1.97E-18,1,1,1,1,1,1,1,0,1,1,1
2041,Uncharacterized,5.85E-11,1,1,1,1,1,1,1,1,0,0,0
2042,Uncharacterized,3.10E-15,1,1,1,1,1,1,1,1,0,0,1
2043,Uncharacterized,2.19E-13,1,1,1,1,1,1,1,1,0,1,0
2044,Uncharacterized,3.05E-14,1,1,1,1,1,1,1,1,0,1,1
2045,Uncharacterized,8.87E-13,1,1,1,1,1,1,1,1,1,0,0
2046,Uncharacterized,4.03E-16,1,1,1,1,1,1,1,1,1,0,1
2047,Uncharacterized,5.22E-16,1,1,1,1,1,1,1,1,1,1,0
2048,Uncharacterized,1.71E-16,1,1,1,1,1,1,1,1,1,1,1
